time,fmu.x
5.596, 0.003043
5.597, 0.003043
5.598, 0.003043
5.599, 0.003043
5.6, 0.002739
5.601, 0.002739
5.602, 0.002739
5.603, 0.002739
5.604, 0.002739
5.605, 0.002739
5.606, 0.002739
5.607, 0.002739
5.608, 0.002739
5.609, 0.002739
5.61, 0.002739
5.611, 0.002739
5.612, 0.002739
5.613, 0.002739
5.614, 0.002739
5.615, 0.002739
5.616, 0.002739
5.617, 0.002739
5.618, 0.002739
5.619, 0.002739
5.62, 0.002739
5.621, 0.002739
5.622, 0.002739
5.623, 0.002739
5.624, 0.002739
5.625, 0.002739
5.626, 0.002739
5.627, 0.002739
5.628, 0.002739
5.629, 0.002739
5.63, 0.002739
5.631, 0.002739
5.632, 0.002739
5.633, 0.002739
5.634, 0.002739
5.635, 0.002739
5.636, 0.002739
5.637, 0.002739
5.638, 0.002739
5.639, 0.002739
5.64, 0.002739
5.641, 0.002739
5.642, 0.002739
5.643, 0.002739
5.644, 0.002739
5.645, 0.002739
5.646, 0.002739
5.647, 0.002739
5.648, 0.002739
5.649, 0.002739
5.65, 0.002739
5.651, 0.002739
5.652, 0.002739
5.653, 0.002739
5.654, 0.002739
5.655, 0.002739
5.656, 0.002739
5.657, 0.002739
5.658, 0.002739
5.659, 0.002739
5.66, 0.002739
5.661, 0.002739
5.662, 0.002739
5.663, 0.002739
5.664, 0.002739
5.665, 0.002739
5.666, 0.002739
5.667, 0.002739
5.668, 0.002739
5.669, 0.002739
5.67, 0.002739
5.671, 0.002739
5.672, 0.002739
5.673, 0.002739
5.674, 0.002739
5.675, 0.002739
5.676, 0.002739
5.677, 0.002739
5.678, 0.002739
5.679, 0.002739
5.68, 0.002739
5.681, 0.002739
5.682, 0.002739
5.683, 0.002739
5.684, 0.002739
5.685, 0.002739
5.686, 0.002739
5.687, 0.002739
5.688, 0.002739
5.689, 0.002739
5.69, 0.002739
5.691, 0.002739
5.692, 0.002739
5.693, 0.002739
5.694, 0.002739
5.695, 0.002739
5.696, 0.002739
5.697, 0.002739
5.698, 0.002739
5.699, 0.002739
5.7, 0.002465
5.701, 0.002465
5.702, 0.002465
5.703, 0.002465
5.704, 0.002465
5.705, 0.002465
5.706, 0.002465
5.707, 0.002465
5.708, 0.002465
5.709, 0.002465
5.71, 0.002465
5.711, 0.002465
5.712, 0.002465
5.713, 0.002465
5.714, 0.002465
5.715, 0.002465
5.716, 0.002465
5.717, 0.002465
5.718, 0.002465
5.719, 0.002465
5.72, 0.002465
5.721, 0.002465
5.722, 0.002465
5.723, 0.002465
5.724, 0.002465
5.725, 0.002465
5.726, 0.002465
5.727, 0.002465
5.728, 0.002465
5.729, 0.002465
5.73, 0.002465
5.731, 0.002465
5.732, 0.002465
5.733, 0.002465
5.734, 0.002465
5.735, 0.002465
5.736, 0.002465
5.737, 0.002465
5.738, 0.002465
5.739, 0.002465
5.74, 0.002465
5.741, 0.002465
5.742, 0.002465
5.743, 0.002465
5.744, 0.002465
5.745, 0.002465
5.746, 0.002465
5.747, 0.002465
5.748, 0.002465
5.749, 0.002465
5.75, 0.002465
5.751, 0.002465
5.752, 0.002465
5.753, 0.002465
5.754, 0.002465
5.755, 0.002465
5.756, 0.002465
5.757, 0.002465
5.758, 0.002465
5.759, 0.002465
5.76, 0.002465
5.761, 0.002465
5.762, 0.002465
5.763, 0.002465
5.764, 0.002465
5.765, 0.002465
5.766, 0.002465
5.767, 0.002465
5.768, 0.002465
5.769, 0.002465
5.77, 0.002465
5.771, 0.002465
5.772, 0.002465
5.773, 0.002465
5.774, 0.002465
5.775, 0.002465
5.776, 0.002465
5.777, 0.002465
5.778, 0.002465
5.779, 0.002465
5.78, 0.002465
5.781, 0.002465
5.782, 0.002465
5.783, 0.002465
5.784, 0.002465
5.785, 0.002465
5.786, 0.002465
5.787, 0.002465
5.788, 0.002465
5.789, 0.002465
5.79, 0.002465
5.791, 0.002465
5.792, 0.002465
5.793, 0.002465
5.794, 0.002465
5.795, 0.002465
5.796, 0.002465
5.797, 0.002465
5.798, 0.002465
5.799, 0.002465
5.8, 0.002219
5.801, 0.002219
5.802, 0.002219
5.803, 0.002219
5.804, 0.002219
5.805, 0.002219
5.806, 0.002219
5.807, 0.002219
5.808, 0.002219
5.809, 0.002219
5.81, 0.002219
5.811, 0.002219
5.812, 0.002219
5.813, 0.002219
5.814, 0.002219
5.815, 0.002219
5.816, 0.002219
5.817, 0.002219
5.818, 0.002219
5.819, 0.002219
5.82, 0.002219
5.821, 0.002219
5.822, 0.002219
5.823, 0.002219
5.824, 0.002219
5.825, 0.002219
5.826, 0.002219
5.827, 0.002219
5.828, 0.002219
5.829, 0.002219
5.83, 0.002219
5.831, 0.002219
5.832, 0.002219
5.833, 0.002219
5.834, 0.002219
5.835, 0.002219
5.836, 0.002219
5.837, 0.002219
5.838, 0.002219
5.839, 0.002219
5.84, 0.002219
5.841, 0.002219
5.842, 0.002219
5.843, 0.002219
5.844, 0.002219
5.845, 0.002219
5.846, 0.002219
5.847, 0.002219
5.848, 0.002219
5.849, 0.002219
5.85, 0.002219
5.851, 0.002219
5.852, 0.002219
5.853, 0.002219
5.854, 0.002219
5.855, 0.002219
5.856, 0.002219
5.857, 0.002219
5.858, 0.002219
5.859, 0.002219
5.86, 0.002219
5.861, 0.002219
5.862, 0.002219
5.863, 0.002219
5.864, 0.002219
5.865, 0.002219
5.866, 0.002219
5.867, 0.002219
5.868, 0.002219
5.869, 0.002219
5.87, 0.002219
5.871, 0.002219
5.872, 0.002219
5.873, 0.002219
5.874, 0.002219
5.875, 0.002219
5.876, 0.002219
5.877, 0.002219
5.878, 0.002219
5.879, 0.002219
5.88, 0.002219
5.881, 0.002219
5.882, 0.002219
5.883, 0.002219
5.884, 0.002219
5.885, 0.002219
5.886, 0.002219
5.887, 0.002219
5.888, 0.002219
5.889, 0.002219
5.89, 0.002219
5.891, 0.002219
5.892, 0.002219
5.893, 0.002219
5.894, 0.002219
5.895, 0.002219
5.896, 0.002219
5.897, 0.002219
5.898, 0.002219
5.899, 0.002219
5.9, 0.001997
5.901, 0.001997
5.902, 0.001997
5.903, 0.001997
5.904, 0.001997
5.905, 0.001997
5.906, 0.001997
5.907, 0.001997
5.908, 0.001997
5.909, 0.001997
5.91, 0.001997
5.911, 0.001997
5.912, 0.001997
5.913, 0.001997
5.914, 0.001997
5.915, 0.001997
5.916, 0.001997
5.917, 0.001997
5.918, 0.001997
5.919, 0.001997
5.92, 0.001997
5.921, 0.001997
5.922, 0.001997
5.923, 0.001997
5.924, 0.001997
5.925, 0.001997
5.926, 0.001997
5.927, 0.001997
5.928, 0.001997
5.929, 0.001997
5.93, 0.001997
5.931, 0.001997
5.932, 0.001997
5.933, 0.001997
5.934, 0.001997
5.935, 0.001997
5.936, 0.001997
5.937, 0.001997
5.938, 0.001997
5.939, 0.001997
5.94, 0.001997
5.941, 0.001997
5.942, 0.001997
5.943, 0.001997
5.944, 0.001997
5.945, 0.001997
5.946, 0.001997
5.947, 0.001997
5.948, 0.001997
5.949, 0.001997
5.95, 0.001997
5.951, 0.001997
5.952, 0.001997
5.953, 0.001997
5.954, 0.001997
5.955, 0.001997
5.956, 0.001997
5.957, 0.001997
5.958, 0.001997
5.959, 0.001997
5.96, 0.001997
5.961, 0.001997
5.962, 0.001997
5.963, 0.001997
5.964, 0.001997
5.965, 0.001997
5.966, 0.001997
5.967, 0.001997
5.968, 0.001997
5.969, 0.001997
5.97, 0.001997
5.971, 0.001997
5.972, 0.001997
5.973, 0.001997
5.974, 0.001997
5.975, 0.001997
5.976, 0.001997
5.977, 0.001997
5.978, 0.001997
5.979, 0.001997
5.98, 0.001997
5.981, 0.001997
5.982, 0.001997
5.983, 0.001997
5.984, 0.001997
5.985, 0.001997
5.986, 0.001997
5.987, 0.001997
5.988, 0.001997
5.989, 0.001997
5.99, 0.001997
5.991, 0.001997
5.992, 0.001997
5.993, 0.001997
5.994, 0.001997
5.995, 0.001997
5.996, 0.001997
5.997, 0.001997
5.998, 0.001997
5.999, 0.001997
6, 0.001797
6.001, 0.001797
6.002, 0.001797
6.003, 0.001797
6.004, 0.001797
6.005, 0.001797
6.006, 0.001797
6.007, 0.001797
6.008, 0.001797
6.009, 0.001797
6.01, 0.001797
6.011, 0.001797
6.012, 0.001797
6.013, 0.001797
6.014, 0.001797
6.015, 0.001797
6.016, 0.001797
6.017, 0.001797
6.018, 0.001797
6.019, 0.001797
6.02, 0.001797
6.021, 0.001797
6.022, 0.001797
6.023, 0.001797
6.024, 0.001797
6.025, 0.001797
6.026, 0.001797
6.027, 0.001797
6.028, 0.001797
6.029, 0.001797
6.03, 0.001797
6.031, 0.001797
6.032, 0.001797
6.033, 0.001797
6.034, 0.001797
6.035, 0.001797
6.036, 0.001797
6.037, 0.001797
6.038, 0.001797
6.039, 0.001797
6.04, 0.001797
6.041, 0.001797
6.042, 0.001797
6.043, 0.001797
6.044, 0.001797
6.045, 0.001797
6.046, 0.001797
6.047, 0.001797
6.048, 0.001797
6.049, 0.001797
6.05, 0.001797
6.051, 0.001797
6.052, 0.001797
6.053, 0.001797
6.054, 0.001797
6.055, 0.001797
6.056, 0.001797
6.057, 0.001797
6.058, 0.001797
6.059, 0.001797
6.06, 0.001797
6.061, 0.001797
6.062, 0.001797
6.063, 0.001797
6.064, 0.001797
6.065, 0.001797
6.066, 0.001797
6.067, 0.001797
6.068, 0.001797
6.069, 0.001797
6.07, 0.001797
6.071, 0.001797
6.072, 0.001797
6.073, 0.001797
6.074, 0.001797
6.075, 0.001797
6.076, 0.001797
6.077, 0.001797
6.078, 0.001797
6.079, 0.001797
6.08, 0.001797
6.081, 0.001797
6.082, 0.001797
6.083, 0.001797
6.084, 0.001797
6.085, 0.001797
6.086, 0.001797
6.087, 0.001797
6.088, 0.001797
6.089, 0.001797
6.09, 0.001797
6.091, 0.001797
6.092, 0.001797
6.093, 0.001797
6.094, 0.001797
6.095, 0.001797
6.096, 0.001797
6.097, 0.001797
6.098, 0.001797
6.099, 0.001797
6.1, 0.001617
6.101, 0.001617
6.102, 0.001617
6.103, 0.001617
6.104, 0.001617
6.105, 0.001617
6.106, 0.001617
6.107, 0.001617
6.108, 0.001617
6.109, 0.001617
6.11, 0.001617
6.111, 0.001617
6.112, 0.001617
6.113, 0.001617
6.114, 0.001617
6.115, 0.001617
6.116, 0.001617
6.117, 0.001617
6.118, 0.001617
6.119, 0.001617
6.12, 0.001617
6.121, 0.001617
6.122, 0.001617
6.123, 0.001617
6.124, 0.001617
6.125, 0.001617
6.126, 0.001617
6.127, 0.001617
6.128, 0.001617
6.129, 0.001617
6.13, 0.001617
6.131, 0.001617
6.132, 0.001617
6.133, 0.001617
6.134, 0.001617
6.135, 0.001617
6.136, 0.001617
6.137, 0.001617
6.138, 0.001617
6.139, 0.001617
6.14, 0.001617
6.141, 0.001617
6.142, 0.001617
6.143, 0.001617
6.144, 0.001617
6.145, 0.001617
6.146, 0.001617
6.147, 0.001617
6.148, 0.001617
6.149, 0.001617
6.15, 0.001617
6.151, 0.001617
6.152, 0.001617
6.153, 0.001617
6.154, 0.001617
6.155, 0.001617
6.156, 0.001617
6.157, 0.001617
6.158, 0.001617
6.159, 0.001617
6.16, 0.001617
6.161, 0.001617
6.162, 0.001617
6.163, 0.001617
6.164, 0.001617
6.165, 0.001617
6.166, 0.001617
6.167, 0.001617
6.168, 0.001617
6.169, 0.001617
6.17, 0.001617
6.171, 0.001617
6.172, 0.001617
6.173, 0.001617
6.174, 0.001617
6.175, 0.001617
6.176, 0.001617
6.177, 0.001617
6.178, 0.001617
6.179, 0.001617
6.18, 0.001617
6.181, 0.001617
6.182, 0.001617
6.183, 0.001617
6.184, 0.001617
6.185, 0.001617
6.186, 0.001617
6.187, 0.001617
6.188, 0.001617
6.189, 0.001617
6.19, 0.001617
6.191, 0.001617
6.192, 0.001617
6.193, 0.001617
6.194, 0.001617
6.195, 0.001617
6.196, 0.001617
6.197, 0.001617
6.198, 0.001617
6.199, 0.001617
6.2, 0.001456
6.201, 0.001456
6.202, 0.001456
6.203, 0.001456
6.204, 0.001456
6.205, 0.001456
6.206, 0.001456
6.207, 0.001456
6.208, 0.001456
6.209, 0.001456
6.21, 0.001456
6.211, 0.001456
6.212, 0.001456
6.213, 0.001456
6.214, 0.001456
6.215, 0.001456
6.216, 0.001456
6.217, 0.001456
6.218, 0.001456
6.219, 0.001456
6.22, 0.001456
6.221, 0.001456
6.222, 0.001456
6.223, 0.001456
6.224, 0.001456
6.225, 0.001456
6.226, 0.001456
6.227, 0.001456
6.228, 0.001456
6.229, 0.001456
6.23, 0.001456
6.231, 0.001456
6.232, 0.001456
6.233, 0.001456
6.234, 0.001456
6.235, 0.001456
6.236, 0.001456
6.237, 0.001456
6.238, 0.001456
6.239, 0.001456
6.24, 0.001456
6.241, 0.001456
6.242, 0.001456
6.243, 0.001456
6.244, 0.001456
6.245, 0.001456
6.246, 0.001456
6.247, 0.001456
6.248, 0.001456
6.249, 0.001456
6.25, 0.001456
6.251, 0.001456
6.252, 0.001456
6.253, 0.001456
6.254, 0.001456
6.255, 0.001456
6.256, 0.001456
6.257, 0.001456
6.258, 0.001456
6.259, 0.001456
6.26, 0.001456
6.261, 0.001456
6.262, 0.001456
6.263, 0.001456
6.264, 0.001456
6.265, 0.001456
6.266, 0.001456
6.267, 0.001456
6.268, 0.001456
6.269, 0.001456
6.27, 0.001456
6.271, 0.001456
6.272, 0.001456
6.273, 0.001456
6.274, 0.001456
6.275, 0.001456
6.276, 0.001456
6.277, 0.001456
6.278, 0.001456
6.279, 0.001456
6.28, 0.001456
6.281, 0.001456
6.282, 0.001456
6.283, 0.001456
6.284, 0.001456
6.285, 0.001456
6.286, 0.001456
6.287, 0.001456
6.288, 0.001456
6.289, 0.001456
6.29, 0.001456
6.291, 0.001456
6.292, 0.001456
6.293, 0.001456
6.294, 0.001456
6.295, 0.001456
6.296, 0.001456
6.297, 0.001456
6.298, 0.001456
6.299, 0.001456
6.3, 0.001310
6.301, 0.001310
6.302, 0.001310
6.303, 0.001310
6.304, 0.001310
6.305, 0.001310
6.306, 0.001310
6.307, 0.001310
6.308, 0.001310
6.309, 0.001310
6.31, 0.001310
6.311, 0.001310
6.312, 0.001310
6.313, 0.001310
6.314, 0.001310
6.315, 0.001310
6.316, 0.001310
6.317, 0.001310
6.318, 0.001310
6.319, 0.001310
6.32, 0.001310
6.321, 0.001310
6.322, 0.001310
6.323, 0.001310
6.324, 0.001310
6.325, 0.001310
6.326, 0.001310
6.327, 0.001310
6.328, 0.001310
6.329, 0.001310
6.33, 0.001310
6.331, 0.001310
6.332, 0.001310
6.333, 0.001310
6.334, 0.001310
6.335, 0.001310
6.336, 0.001310
6.337, 0.001310
6.338, 0.001310
6.339, 0.001310
6.34, 0.001310
6.341, 0.001310
6.342, 0.001310
6.343, 0.001310
6.344, 0.001310
6.345, 0.001310
6.346, 0.001310
6.347, 0.001310
6.348, 0.001310
6.349, 0.001310
6.35, 0.001310
6.351, 0.001310
6.352, 0.001310
6.353, 0.001310
6.354, 0.001310
6.355, 0.001310
6.356, 0.001310
6.357, 0.001310
6.358, 0.001310
6.359, 0.001310
6.36, 0.001310
6.361, 0.001310
6.362, 0.001310
6.363, 0.001310
6.364, 0.001310
6.365, 0.001310
6.366, 0.001310
6.367, 0.001310
6.368, 0.001310
6.369, 0.001310
6.37, 0.001310
6.371, 0.001310
6.372, 0.001310
6.373, 0.001310
6.374, 0.001310
6.375, 0.001310
6.376, 0.001310
6.377, 0.001310
6.378, 0.001310
6.379, 0.001310
6.38, 0.001310
6.381, 0.001310
6.382, 0.001310
6.383, 0.001310
6.384, 0.001310
6.385, 0.001310
6.386, 0.001310
6.387, 0.001310
6.388, 0.001310
6.389, 0.001310
6.39, 0.001310
6.391, 0.001310
6.392, 0.001310
6.393, 0.001310
6.394, 0.001310
6.395, 0.001310
6.396, 0.001310
6.397, 0.001310
6.398, 0.001310
6.399, 0.001310
6.4, 0.001179
6.401, 0.001179
6.402, 0.001179
6.403, 0.001179
6.404, 0.001179
6.405, 0.001179
6.406, 0.001179
6.407, 0.001179
6.408, 0.001179
6.409, 0.001179
6.41, 0.001179
6.411, 0.001179
6.412, 0.001179
6.413, 0.001179
6.414, 0.001179
6.415, 0.001179
6.416, 0.001179
6.417, 0.001179
6.418, 0.001179
6.419, 0.001179
6.42, 0.001179
6.421, 0.001179
6.422, 0.001179
6.423, 0.001179
6.424, 0.001179
6.425, 0.001179
6.426, 0.001179
6.427, 0.001179
6.428, 0.001179
6.429, 0.001179
6.43, 0.001179
6.431, 0.001179
6.432, 0.001179
6.433, 0.001179
6.434, 0.001179
6.435, 0.001179
6.436, 0.001179
6.437, 0.001179
6.438, 0.001179
6.439, 0.001179
6.44, 0.001179
6.441, 0.001179
6.442, 0.001179
6.443, 0.001179
6.444, 0.001179
6.445, 0.001179
6.446, 0.001179
6.447, 0.001179
6.448, 0.001179
6.449, 0.001179
6.45, 0.001179
6.451, 0.001179
6.452, 0.001179
6.453, 0.001179
6.454, 0.001179
6.455, 0.001179
6.456, 0.001179
6.457, 0.001179
6.458, 0.001179
6.459, 0.001179
6.46, 0.001179
6.461, 0.001179
6.462, 0.001179
6.463, 0.001179
6.464, 0.001179
6.465, 0.001179
6.466, 0.001179
6.467, 0.001179
6.468, 0.001179
6.469, 0.001179
6.47, 0.001179
6.471, 0.001179
6.472, 0.001179
6.473, 0.001179
6.474, 0.001179
6.475, 0.001179
6.476, 0.001179
6.477, 0.001179
6.478, 0.001179
6.479, 0.001179
6.48, 0.001179
6.481, 0.001179
6.482, 0.001179
6.483, 0.001179
6.484, 0.001179
6.485, 0.001179
6.486, 0.001179
6.487, 0.001179
6.488, 0.001179
6.489, 0.001179
6.49, 0.001179
6.491, 0.001179
6.492, 0.001179
6.493, 0.001179
6.494, 0.001179
6.495, 0.001179
6.496, 0.001179
6.497, 0.001179
6.498, 0.001179
6.499, 0.001179
6.5, 0.001061
6.501, 0.001061
6.502, 0.001061
6.503, 0.001061
6.504, 0.001061
6.505, 0.001061
6.506, 0.001061
6.507, 0.001061
6.508, 0.001061
6.509, 0.001061
6.51, 0.001061
6.511, 0.001061
6.512, 0.001061
6.513, 0.001061
6.514, 0.001061
6.515, 0.001061
6.516, 0.001061
6.517, 0.001061
6.518, 0.001061
6.519, 0.001061
6.52, 0.001061
6.521, 0.001061
6.522, 0.001061
6.523, 0.001061
6.524, 0.001061
6.525, 0.001061
6.526, 0.001061
6.527, 0.001061
6.528, 0.001061
6.529, 0.001061
6.53, 0.001061
6.531, 0.001061
6.532, 0.001061
6.533, 0.001061
6.534, 0.001061
6.535, 0.001061
6.536, 0.001061
6.537, 0.001061
6.538, 0.001061
6.539, 0.001061
6.54, 0.001061
6.541, 0.001061
6.542, 0.001061
6.543, 0.001061
6.544, 0.001061
6.545, 0.001061
6.546, 0.001061
6.547, 0.001061
6.548, 0.001061
6.549, 0.001061
6.55, 0.001061
6.551, 0.001061
6.552, 0.001061
6.553, 0.001061
6.554, 0.001061
6.555, 0.001061
6.556, 0.001061
6.557, 0.001061
6.558, 0.001061
6.559, 0.001061
6.56, 0.001061
6.561, 0.001061
6.562, 0.001061
6.563, 0.001061
6.564, 0.001061
6.565, 0.001061
6.566, 0.001061
6.567, 0.001061
6.568, 0.001061
6.569, 0.001061
6.57, 0.001061
6.571, 0.001061
6.572, 0.001061
6.573, 0.001061
6.574, 0.001061
6.575, 0.001061
6.576, 0.001061
6.577, 0.001061
6.578, 0.001061
6.579, 0.001061
6.58, 0.001061
6.581, 0.001061
6.582, 0.001061
6.583, 0.001061
6.584, 0.001061
6.585, 0.001061
6.586, 0.001061
6.587, 0.001061
6.588, 0.001061
6.589, 0.001061
6.59, 0.001061
6.591, 0.001061
6.592, 0.001061
6.593, 0.001061
6.594, 0.001061
6.595, 0.001061
6.596, 0.001061
6.597, 0.001061
6.598, 0.001061
6.599, 0.001061
6.6, 0.000955
6.601, 0.000955
6.602, 0.000955
6.603, 0.000955
6.604, 0.000955
6.605, 0.000955
6.606, 0.000955
6.607, 0.000955
6.608, 0.000955
6.609, 0.000955
6.61, 0.000955
6.611, 0.000955
6.612, 0.000955
6.613, 0.000955
6.614, 0.000955
6.615, 0.000955
6.616, 0.000955
6.617, 0.000955
6.618, 0.000955
6.619, 0.000955
6.62, 0.000955
6.621, 0.000955
6.622, 0.000955
6.623, 0.000955
6.624, 0.000955
6.625, 0.000955
6.626, 0.000955
6.627, 0.000955
6.628, 0.000955
6.629, 0.000955
6.63, 0.000955
6.631, 0.000955
6.632, 0.000955
6.633, 0.000955
6.634, 0.000955
6.635, 0.000955
6.636, 0.000955
6.637, 0.000955
6.638, 0.000955
6.639, 0.000955
6.64, 0.000955
6.641, 0.000955
6.642, 0.000955
6.643, 0.000955
6.644, 0.000955
6.645, 0.000955
6.646, 0.000955
6.647, 0.000955
6.648, 0.000955
6.649, 0.000955
6.65, 0.000955
6.651, 0.000955
6.652, 0.000955
6.653, 0.000955
6.654, 0.000955
6.655, 0.000955
6.656, 0.000955
6.657, 0.000955
6.658, 0.000955
6.659, 0.000955
6.66, 0.000955
6.661, 0.000955
6.662, 0.000955
6.663, 0.000955
6.664, 0.000955
6.665, 0.000955
6.666, 0.000955
6.667, 0.000955
6.668, 0.000955
6.669, 0.000955
6.67, 0.000955
6.671, 0.000955
6.672, 0.000955
6.673, 0.000955
6.674, 0.000955
6.675, 0.000955
6.676, 0.000955
6.677, 0.000955
6.678, 0.000955
6.679, 0.000955
6.68, 0.000955
6.681, 0.000955
6.682, 0.000955
6.683, 0.000955
6.684, 0.000955
6.685, 0.000955
6.686, 0.000955
6.687, 0.000955
6.688, 0.000955
6.689, 0.000955
6.69, 0.000955
6.691, 0.000955
6.692, 0.000955
6.693, 0.000955
6.694, 0.000955
6.695, 0.000955
6.696, 0.000955
6.697, 0.000955
6.698, 0.000955
6.699, 0.000955
6.7, 0.000860
6.701, 0.000860
6.702, 0.000860
6.703, 0.000860
6.704, 0.000860
6.705, 0.000860
6.706, 0.000860
6.707, 0.000860
6.708, 0.000860
6.709, 0.000860
6.71, 0.000860
6.711, 0.000860
6.712, 0.000860
6.713, 0.000860
6.714, 0.000860
6.715, 0.000860
6.716, 0.000860
6.717, 0.000860
6.718, 0.000860
6.719, 0.000860
6.72, 0.000860
6.721, 0.000860
6.722, 0.000860
6.723, 0.000860
6.724, 0.000860
6.725, 0.000860
6.726, 0.000860
6.727, 0.000860
6.728, 0.000860
6.729, 0.000860
6.73, 0.000860
6.731, 0.000860
6.732, 0.000860
6.733, 0.000860
6.734, 0.000860
6.735, 0.000860
6.736, 0.000860
6.737, 0.000860
6.738, 0.000860
6.739, 0.000860
6.74, 0.000860
6.741, 0.000860
6.742, 0.000860
6.743, 0.000860
6.744, 0.000860
6.745, 0.000860
6.746, 0.000860
6.747, 0.000860
6.748, 0.000860
6.749, 0.000860
6.75, 0.000860
6.751, 0.000860
6.752, 0.000860
6.753, 0.000860
6.754, 0.000860
6.755, 0.000860
6.756, 0.000860
6.757, 0.000860
6.758, 0.000860
6.759, 0.000860
6.76, 0.000860
6.761, 0.000860
6.762, 0.000860
6.763, 0.000860
6.764, 0.000860
6.765, 0.000860
6.766, 0.000860
6.767, 0.000860
6.768, 0.000860
6.769, 0.000860
6.77, 0.000860
6.771, 0.000860
6.772, 0.000860
6.773, 0.000860
6.774, 0.000860
6.775, 0.000860
6.776, 0.000860
6.777, 0.000860
6.778, 0.000860
6.779, 0.000860
6.78, 0.000860
6.781, 0.000860
6.782, 0.000860
6.783, 0.000860
6.784, 0.000860
6.785, 0.000860
6.786, 0.000860
6.787, 0.000860
6.788, 0.000860
6.789, 0.000860
6.79, 0.000860
6.791, 0.000860
6.792, 0.000860
6.793, 0.000860
6.794, 0.000860
6.795, 0.000860
6.796, 0.000860
6.797, 0.000860
6.798, 0.000860
6.799, 0.000860
6.8, 0.000774
6.801, 0.000774
6.802, 0.000774
6.803, 0.000774
6.804, 0.000774
6.805, 0.000774
6.806, 0.000774
6.807, 0.000774
6.808, 0.000774
6.809, 0.000774
6.81, 0.000774
6.811, 0.000774
6.812, 0.000774
6.813, 0.000774
6.814, 0.000774
6.815, 0.000774
6.816, 0.000774
6.817, 0.000774
6.818, 0.000774
6.819, 0.000774
6.82, 0.000774
6.821, 0.000774
6.822, 0.000774
6.823, 0.000774
6.824, 0.000774
6.825, 0.000774
6.826, 0.000774
6.827, 0.000774
6.828, 0.000774
6.829, 0.000774
6.83, 0.000774
6.831, 0.000774
6.832, 0.000774
6.833, 0.000774
6.834, 0.000774
6.835, 0.000774
6.836, 0.000774
6.837, 0.000774
6.838, 0.000774
6.839, 0.000774
6.84, 0.000774
6.841, 0.000774
6.842, 0.000774
6.843, 0.000774
6.844, 0.000774
6.845, 0.000774
6.846, 0.000774
6.847, 0.000774
6.848, 0.000774
6.849, 0.000774
6.85, 0.000774
6.851, 0.000774
6.852, 0.000774
6.853, 0.000774
6.854, 0.000774
6.855, 0.000774
6.856, 0.000774
6.857, 0.000774
6.858, 0.000774
6.859, 0.000774
6.86, 0.000774
6.861, 0.000774
6.862, 0.000774
6.863, 0.000774
6.864, 0.000774
6.865, 0.000774
6.866, 0.000774
6.867, 0.000774
6.868, 0.000774
6.869, 0.000774
6.87, 0.000774
6.871, 0.000774
6.872, 0.000774
6.873, 0.000774
6.874, 0.000774
6.875, 0.000774
6.876, 0.000774
6.877, 0.000774
6.878, 0.000774
6.879, 0.000774
6.88, 0.000774
6.881, 0.000774
6.882, 0.000774
6.883, 0.000774
6.884, 0.000774
6.885, 0.000774
6.886, 0.000774
6.887, 0.000774
6.888, 0.000774
6.889, 0.000774
6.89, 0.000774
6.891, 0.000774
6.892, 0.000774
6.893, 0.000774
6.894, 0.000774
6.895, 0.000774
6.896, 0.000774
6.897, 0.000774
6.898, 0.000774
6.899, 0.000774
6.9, 0.000696
6.901, 0.000696
6.902, 0.000696
6.903, 0.000696
6.904, 0.000696
6.905, 0.000696
6.906, 0.000696
6.907, 0.000696
6.908, 0.000696
6.909, 0.000696
6.91, 0.000696
6.911, 0.000696
6.912, 0.000696
6.913, 0.000696
6.914, 0.000696
6.915, 0.000696
6.916, 0.000696
6.917, 0.000696
6.918, 0.000696
6.919, 0.000696
6.92, 0.000696
6.921, 0.000696
6.922, 0.000696
6.923, 0.000696
6.924, 0.000696
6.925, 0.000696
6.926, 0.000696
6.927, 0.000696
6.928, 0.000696
6.929, 0.000696
6.93, 0.000696
6.931, 0.000696
6.932, 0.000696
6.933, 0.000696
6.934, 0.000696
6.935, 0.000696
6.936, 0.000696
6.937, 0.000696
6.938, 0.000696
6.939, 0.000696
6.94, 0.000696
6.941, 0.000696
6.942, 0.000696
6.943, 0.000696
6.944, 0.000696
6.945, 0.000696
6.946, 0.000696
6.947, 0.000696
6.948, 0.000696
6.949, 0.000696
6.95, 0.000696
6.951, 0.000696
6.952, 0.000696
6.953, 0.000696
6.954, 0.000696
6.955, 0.000696
6.956, 0.000696
6.957, 0.000696
6.958, 0.000696
6.959, 0.000696
6.96, 0.000696
6.961, 0.000696
6.962, 0.000696
6.963, 0.000696
6.964, 0.000696
6.965, 0.000696
6.966, 0.000696
6.967, 0.000696
6.968, 0.000696
6.969, 0.000696
6.97, 0.000696
6.971, 0.000696
6.972, 0.000696
6.973, 0.000696
6.974, 0.000696
6.975, 0.000696
6.976, 0.000696
6.977, 0.000696
6.978, 0.000696
6.979, 0.000696
6.98, 0.000696
6.981, 0.000696
6.982, 0.000696
6.983, 0.000696
6.984, 0.000696
6.985, 0.000696
6.986, 0.000696
6.987, 0.000696
6.988, 0.000696
6.989, 0.000696
6.99, 0.000696
6.991, 0.000696
6.992, 0.000696
6.993, 0.000696
6.994, 0.000696
